tipo;arrival_time;memoria_pedida;processamento_pedido;tempo_pedido;n_servidores_low_mem(1000 - 3000);n_servidores_low_cpu(1000 - 3000);n_servidores_med_mem(3000 - 7000);n_servidores_med_cpu(3000 - 7000);n_servidores_high_mem(7000 - 10000);n_servidores_high_cpu(7000 - 10000); tempo_de_espera 
2;52016;513;1286;1315;2;0;4;3;1;4;0
0;52042;803;893;1162;2;0;4;3;1;4;0
2;52130;1264;560;1024;2;0;4;3;1;4;71402
0;52156;1304;1065;1512;2;0;4;3;1;4;1148
2;52220;1280;1403;1430;2;0;4;3;1;4;0
0;52300;776;1096;1286;2;0;4;3;1;4;1162
0;52371;1032;924;1713;2;0;4;3;1;4;0
0;52375;1334;733;1646;2;0;4;3;1;4;1148
1;52458;1498;1056;1282;2;0;4;3;1;4;1256
0;52487;560;722;1437;2;0;4;3;1;4;0
1;52502;534;1120;1303;2;0;4;3;1;4;0
0;52510;642;884;1030;2;0;4;3;1;4;0
1;52557;725;1489;1769;2;0;4;3;1;4;0
1;52630;1147;1015;1708;2;0;4;3;1;4;1303
0;52702;854;934;1287;2;0;4;3;1;4;1030
0;52775;1179;935;1328;2;0;4;3;1;4;0
1;52815;1487;1336;1933;2;0;4;3;1;4;1148
1;52892;884;1338;1399;2;0;4;3;1;4;0
1;52911;1183;749;1432;2;0;4;3;1;4;0
1;53007;1113;882;1727;2;0;4;3;1;4;0
2;53080;574;943;1832;2;0;4;3;1;4;0
2;53167;663;1312;1234;2;0;4;3;1;4;0
0;53257;1256;649;1938;2;0;4;3;1;4;0
2;53283;1479;764;1306;2;0;4;3;1;4;70724
1;53314;762;892;1559;2;0;4;3;1;4;0
2;53393;1455;1452;1425;2;0;4;3;1;4;0
0;53476;1313;615;1262;2;0;4;3;1;4;1282
2;53527;752;1196;1957;2;0;4;3;1;4;0
2;53591;1357;1242;1161;2;0;4;3;1;4;70886
1;53657;1245;1001;1010;2;0;4;3;1;4;1286
0;53751;937;698;1972;2;0;4;3;1;4;0
1;53770;715;735;1160;2;0;4;3;1;4;0
0;53770;533;567;1075;2;0;4;3;1;4;1160
0;53866;1343;1104;1333;2;0;4;3;1;4;1234
1;53949;1121;1213;1409;2;0;4;3;1;4;0
0;53968;1464;1116;1811;2;0;4;3;1;4;0
2;53969;1195;1435;1089;2;0;4;3;1;4;0
2;53992;860;1107;1802;2;0;4;3;1;4;0
0;54039;657;1040;1729;2;0;4;3;1;4;0
1;54070;1221;863;1013;2;0;4;3;1;4;72047
0;54166;586;1336;1934;2;0;4;3;1;4;0
0;54242;836;1333;1358;2;0;4;3;1;4;0
0;54270;1328;1018;1715;2;0;4;3;1;4;0
2;54293;755;1019;1623;2;0;4;3;1;4;72047
2;54357;1449;734;1563;2;0;4;3;1;4;73060
0;54407;991;689;1821;2;0;4;3;1;4;0
0;54465;883;1171;1605;2;0;4;3;1;4;0
0;54503;630;770;1807;2;0;4;3;1;4;0
0;54548;802;1362;1336;2;0;4;3;1;4;1010
0;54553;840;919;1273;2;0;4;3;1;4;0
0;54623;850;645;1375;2;0;4;3;1;4;0
1;54634;1196;552;1784;2;0;4;3;1;4;74623
1;54685;642;685;1901;2;0;4;3;1;4;0
0;54719;1016;1459;1507;2;0;4;3;1;4;0
0;54774;764;934;1460;2;0;4;3;1;4;0
1;54784;1430;1037;1298;2;0;4;3;1;4;0
1;54810;1099;814;1061;2;0;4;3;1;4;0
2;54841;615;1408;1978;2;0;4;3;1;4;0
1;54869;1116;933;1032;2;0;4;3;1;4;0
0;54871;933;1482;1234;2;0;4;3;1;4;1010
1;54910;1289;681;1995;2;0;4;3;1;4;0
1;54947;1380;1394;1497;2;0;4;3;1;4;1061
1;54970;1436;645;1588;2;0;4;3;1;4;76407
1;55025;796;1154;1452;2;0;4;3;1;4;0
0;55072;719;1453;1353;2;0;4;3;1;4;0
2;55101;1083;836;1926;2;0;4;3;1;4;76207
0;55194;1107;583;1326;2;0;4;3;1;4;1032
1;55226;916;953;1190;2;0;4;3;1;4;0
1;55312;1264;855;1406;2;0;4;3;1;4;0
0;55398;724;1140;1262;2;0;4;3;1;4;1061
0;55401;573;1001;1730;2;0;4;3;1;4;0
0;55403;702;1323;1982;2;0;4;3;1;4;0
0;55472;848;1181;1155;2;0;4;3;1;4;0
0;55563;856;994;1381;2;0;4;3;1;4;0
0;55596;535;1405;1902;2;0;4;3;1;4;0
2;55634;1382;937;1663;2;0;4;3;1;4;76207
1;55678;749;732;1202;2;0;4;3;1;4;0
0;55679;519;1262;1190;2;0;4;3;1;4;0
1;55734;598;959;1818;2;0;4;3;1;4;0
0;55784;1324;1314;1553;2;0;4;3;1;4;0
2;55869;653;1154;1610;2;0;4;3;1;4;0
1;55879;900;867;1602;2;0;4;3;1;4;0
2;55928;808;1195;1334;2;0;4;3;1;4;0
2;55973;814;670;1510;2;0;4;3;1;4;0
0;55982;1065;879;1368;2;0;4;3;1;4;0
0;56073;1347;1409;1123;2;0;4;3;1;4;0
2;56145;905;945;1049;2;0;4;3;1;4;0
1;56186;1319;851;1376;2;0;4;3;1;4;77870
2;56284;602;1305;1618;2;0;4;3;1;4;0
0;56307;1136;1006;1857;2;0;4;3;1;4;0
2;56333;553;1228;1597;2;0;4;3;1;4;0
2;56363;862;697;1533;2;0;4;3;1;4;0
1;56414;755;1007;1037;2;0;4;3;1;4;0
1;56497;1226;513;1456;2;0;4;3;1;4;0
2;56518;1341;1282;1836;2;0;4;3;1;4;79246
0;56522;745;1034;1316;2;0;4;3;1;4;0
0;56597;709;571;1198;2;0;4;3;1;4;0
1;56646;751;1298;1480;2;0;4;3;1;4;0
1;56716;1276;1361;1375;2;0;4;3;1;4;0
1;56775;1491;1088;1892;2;0;4;3;1;4;1049
0;56841;1106;1193;1947;2;0;4;3;1;4;0
2;56847;665;861;1860;2;0;4;3;1;4;0
0;56938;727;1265;1855;2;0;4;3;1;4;0
1;57011;1286;654;1259;2;0;4;3;1;4;0
1;57026;951;1321;1082;2;0;4;3;1;4;0
0;57065;1245;665;1969;2;0;4;3;1;4;1123
2;57159;651;1399;1383;2;0;4;3;1;4;0
0;57171;731;1351;1304;2;0;4;3;1;4;0
0;57195;1171;534;1230;2;0;4;3;1;4;0
0;57221;1027;958;1749;2;0;4;3;1;4;0
2;57293;991;794;1253;2;0;4;3;1;4;0
2;57382;906;1282;1276;2;0;4;3;1;4;0
1;57382;1179;1460;1490;2;0;4;3;1;4;0
0;57407;609;1033;1301;2;0;4;3;1;4;0
2;57434;911;711;1907;2;0;4;3;1;4;0
1;57482;862;535;1063;2;0;4;3;1;4;0
1;57484;1454;940;1558;2;0;4;3;1;4;1082
1;57559;1264;815;1037;2;0;4;3;1;4;79152
1;57588;648;946;1552;2;0;4;3;1;4;0
0;57668;702;1139;1103;2;0;4;3;1;4;0
2;57759;1342;1039;1259;2;0;4;3;1;4;80189
0;57802;836;581;1693;2;0;4;3;1;4;0
0;57844;901;1334;1490;2;0;4;3;1;4;0
2;57865;553;515;1975;2;0;4;3;1;4;0
1;57877;865;865;1868;2;0;4;3;1;4;0
2;57975;1433;1445;1675;2;0;4;3;1;4;0
2;58068;584;1102;1377;2;0;4;3;1;4;0
1;58131;1373;910;1047;2;0;4;3;1;4;0
1;58183;578;958;1933;2;0;4;3;1;4;0
1;58197;1103;619;1211;2;0;4;3;1;4;80189
0;58221;910;987;1656;2;0;4;3;1;4;0
0;58296;636;665;1142;2;0;4;3;1;4;0
2;58394;620;1208;1831;2;0;4;3;1;4;0
1;58453;1360;663;1751;2;0;4;3;1;4;0
1;58503;551;1342;1188;2;0;4;3;1;4;0
0;58523;719;954;1684;2;0;4;3;1;4;0
1;58590;579;1465;1507;2;0;4;3;1;4;0
2;58599;1393;1120;1939;2;0;4;3;1;4;0
2;58612;1471;1452;1693;2;0;4;3;1;4;0
2;58676;881;732;1257;2;0;4;3;1;4;79580
1;58737;581;1079;1738;2;0;4;3;1;4;0
2;58801;1463;1244;1346;2;0;4;3;1;4;0
0;58820;1083;1435;1464;2;0;4;3;1;4;0
2;58861;560;1464;1964;2;0;4;3;1;4;0
1;58927;985;1017;1347;2;0;4;3;1;4;0
2;58989;1096;1184;1047;2;0;4;3;1;4;0
0;59066;702;679;1963;2;0;4;3;1;4;0
1;59142;607;1046;1511;2;0;4;3;1;4;0
1;59153;534;865;1684;2;0;4;3;1;4;0
0;59209;769;1462;1603;2;0;4;3;1;4;0
2;59239;842;809;1100;2;0;4;3;1;4;79628
1;59280;1427;553;1088;2;0;4;3;1;4;1047
1;59352;1316;1440;1329;2;0;4;3;1;4;0
1;59416;1038;1085;1373;2;0;4;3;1;4;0
2;59496;1324;1169;1002;2;0;4;3;1;4;80728
0;59536;534;700;1010;2;0;4;3;1;4;0
2;59578;531;1077;1600;2;0;4;3;1;4;0
0;59662;958;1225;1570;2;0;4;3;1;4;0
0;59700;1303;646;1282;2;0;4;3;1;4;0
2;59710;755;1163;1893;2;0;4;3;1;4;0
1;59762;1010;1204;1793;2;0;4;3;1;4;0
1;59838;1147;973;1033;2;0;4;3;1;4;1047
2;59858;1267;920;1737;2;0;4;3;1;4;81730
2;59888;688;839;1519;2;0;4;3;1;4;0
0;59918;1011;885;1189;2;0;4;3;1;4;1047
1;59957;815;967;1525;2;0;4;3;1;4;0
1;59985;1351;873;1417;2;0;4;3;1;4;1088
1;60056;582;1347;1879;2;0;4;3;1;4;0
1;60091;1311;1233;1049;2;0;4;3;1;4;0
0;60158;1403;1130;1029;2;0;4;3;1;4;0
0;60173;752;649;1751;2;0;4;3;1;4;0
1;60216;1224;1489;1501;2;0;4;3;1;4;0
1;60240;1200;1405;1773;2;0;4;3;1;4;0
1;60336;1125;1031;1403;2;0;4;3;1;4;0
2;60375;575;1105;1983;2;0;4;3;1;4;0
0;60401;1292;648;1358;2;0;4;3;1;4;0
0;60497;1128;1128;1690;2;0;4;3;1;4;1029
2;60527;1326;1027;1151;2;0;4;3;1;4;81475
1;60578;633;1142;1465;2;0;4;3;1;4;0
1;60621;1154;534;1832;2;0;4;3;1;4;1029
2;60717;1127;524;1957;2;0;4;3;1;4;0
1;60782;1016;933;1579;2;0;4;3;1;4;0
1;60790;563;1219;1691;2;0;4;3;1;4;0
1;60890;1437;541;1923;2;0;4;3;1;4;0
1;60970;698;991;1033;2;0;4;3;1;4;0
2;61013;858;682;1690;2;0;4;3;1;4;0
2;61021;1344;983;1757;2;0;4;3;1;4;82626
2;61064;870;1182;1282;2;0;4;3;1;4;0
1;61143;667;1399;1417;2;0;4;3;1;4;0
1;61171;1149;1175;1038;2;0;4;3;1;4;0
2;61260;1479;1311;1598;2;0;4;3;1;4;0
1;61295;852;930;1956;2;0;4;3;1;4;0
0;61338;994;532;1548;2;0;4;3;1;4;0
2;61402;1308;1149;1758;2;0;4;3;1;4;84383
2;61449;1283;1209;1628;2;0;4;3;1;4;86141
0;61528;1409;1321;1018;2;0;4;3;1;4;1038
0;61552;1049;979;1230;2;0;4;3;1;4;1033
2;61620;1019;1268;1633;2;0;4;3;1;4;0
2;61621;1449;745;1516;2;0;4;3;1;4;87769
2;61683;630;693;1888;2;0;4;3;1;4;0
0;61764;1211;1070;1993;2;0;4;3;1;4;0
2;61824;900;1041;1550;2;0;4;3;1;4;0
2;61853;789;778;1451;2;0;4;3;1;4;0
2;61900;1105;1363;1964;2;0;4;3;1;4;87365
0;61911;998;689;1274;2;0;4;3;1;4;0
1;62011;981;939;1732;2;0;4;3;1;4;0
1;62082;968;1347;1818;2;0;4;3;1;4;0
2;62090;1042;1142;1929;2;0;4;3;1;4;0
2;62150;1426;918;1857;2;0;4;3;1;4;89329
2;62200;796;527;1948;2;0;4;3;1;4;0
2;62271;536;897;1674;2;0;4;3;1;4;0
1;62292;1269;948;1588;2;0;4;3;1;4;0
1;62328;925;742;1617;2;0;4;3;1;4;0
0;62387;1481;843;1264;2;0;4;3;1;4;0
1;62483;1150;1423;1467;2;0;4;3;1;4;0
2;62536;553;1259;1142;2;0;4;3;1;4;0
1;62558;723;839;1395;2;0;4;3;1;4;0
2;62634;1044;549;1615;2;0;4;3;1;4;0
0;62650;1379;614;1561;2;0;4;3;1;4;0
0;62704;986;1090;1865;2;0;4;3;1;4;0
0;62739;1076;557;1937;2;0;4;3;1;4;0
1;62760;1128;709;1634;2;0;4;3;1;4;0
1;62810;812;1100;1505;2;0;4;3;1;4;0
2;62842;1161;974;1322;2;0;4;3;1;4;91186
2;62847;1281;626;1160;2;0;4;3;1;4;91186
2;62920;577;1047;1530;2;0;4;3;1;4;0
2;62921;1346;1134;1724;2;0;4;3;1;4;92508
1;63018;1079;855;1500;2;0;4;3;1;4;0
0;63085;892;1311;1456;2;0;4;3;1;4;0
0;63153;979;1053;1697;2;0;4;3;1;4;0
1;63191;1174;1331;1719;2;0;4;3;1;4;0
2;63207;693;898;1339;2;0;4;3;1;4;92508
0;63227;500;1301;1135;2;0;4;3;1;4;0
0;63250;591;748;1910;2;0;4;3;1;4;0
0;63262;784;1161;1363;2;0;4;3;1;4;0
1;63319;1472;878;1239;2;0;4;3;1;4;92581
0;63325;1096;862;1071;2;0;4;3;1;4;1142
0;63349;820;1311;1788;2;0;4;3;1;4;1135
2;63447;928;1361;1590;2;0;4;3;1;4;92581
2;63454;623;1054;1797;2;0;4;3;1;4;0
0;63504;1499;543;1033;2;0;4;3;1;4;1135
1;63577;1290;1059;1362;2;0;4;3;1;4;0
0;63662;757;837;1300;2;0;4;3;1;4;0
1;63728;1058;1193;1313;2;0;4;3;1;4;0
0;63808;1404;1454;1171;2;0;4;3;1;4;0
1;63848;552;1272;1424;2;0;4;3;1;4;0
1;63911;1078;1365;1465;2;0;4;3;1;4;0
0;63924;1337;1003;1749;2;0;4;3;1;4;0
0;63972;1434;1434;1195;2;0;4;3;1;4;1171
0;64004;1135;761;1510;2;0;4;3;1;4;0
0;64052;868;733;1351;2;0;4;3;1;4;0
1;64090;1354;893;1844;2;0;4;3;1;4;0
0;64161;861;775;1243;2;0;4;3;1;4;0
2;64239;500;1415;1209;2;0;4;3;1;4;0
2;64331;1334;730;1104;2;0;4;3;1;4;0
1;64369;947;847;1889;2;0;4;3;1;4;0
0;64469;770;792;1921;2;0;4;3;1;4;0
1;64472;682;1114;1974;2;0;4;3;1;4;0
1;64562;1487;1016;1290;2;0;4;3;1;4;0
2;64650;1279;793;1168;2;0;4;3;1;4;93820
0;64724;660;800;1516;2;0;4;3;1;4;0
2;64785;733;507;1341;2;0;4;3;1;4;0
0;64854;864;1345;1896;2;0;4;3;1;4;0
0;64947;614;541;1901;2;0;4;3;1;4;0
2;64948;781;946;1201;2;0;4;3;1;4;0
0;64963;1461;1289;1066;2;0;4;3;1;4;0
0;64996;989;1248;1238;2;0;4;3;1;4;0
2;65079;632;1095;1414;2;0;4;3;1;4;0
0;65125;661;1016;1686;2;0;4;3;1;4;0
0;65197;1117;861;1811;2;0;4;3;1;4;0
2;65206;601;551;1930;2;0;4;3;1;4;0
2;65271;1099;827;1069;2;0;4;3;1;4;0
2;65351;1095;1374;1784;2;0;4;3;1;4;0
0;65446;1346;690;1725;2;0;4;3;1;4;0
2;65537;1455;867;1429;2;0;4;3;1;4;0
1;65560;619;896;1290;2;0;4;3;1;4;0
1;65581;1012;739;1077;2;0;4;3;1;4;0
1;65590;739;1419;1640;2;0;4;3;1;4;0
1;65646;895;1048;1350;2;0;4;3;1;4;0
2;65685;501;1314;1058;2;0;4;3;1;4;0
0;65717;931;1081;1071;2;0;4;3;1;4;0
1;65723;1203;968;1835;2;0;4;3;1;4;0
1;65729;1457;740;1970;2;0;4;3;1;4;0
2;65806;755;663;1237;2;0;4;3;1;4;92497
0;65896;1241;944;1857;2;0;4;3;1;4;0
2;65978;573;646;1195;2;0;4;3;1;4;0
0;66039;1245;609;1344;2;0;4;3;1;4;0
1;66085;905;1404;1392;2;0;4;3;1;4;0
2;66148;874;608;1981;2;0;4;3;1;4;0
1;66163;1228;786;1079;2;0;4;3;1;4;0
2;66199;706;792;1070;2;0;4;3;1;4;0
0;66227;1477;1171;1426;2;0;4;3;1;4;0
2;66273;919;906;1031;2;0;4;3;1;4;0
1;66320;1384;1400;1957;2;0;4;3;1;4;1071
2;66320;1348;652;1759;2;0;4;3;1;4;93314
1;66351;1229;1439;1611;2;0;4;3;1;4;1079
0;66373;603;891;1100;2;0;4;3;1;4;0
0;66402;1143;1378;1192;2;0;4;3;1;4;1031
2;66441;1482;1075;1699;2;0;4;3;1;4;93208
2;66523;1298;1231;1367;2;0;4;3;1;4;94907
0;66602;998;1352;1085;2;0;4;3;1;4;0
0;66677;822;902;1555;2;0;4;3;1;4;1070
2;66768;1411;1215;1223;2;0;4;3;1;4;96274
2;66850;668;1336;1215;2;0;4;3;1;4;0
0;66883;583;558;1266;2;0;4;3;1;4;0
0;66967;1379;548;1633;2;0;4;3;1;4;0
1;67066;612;1208;1468;2;0;4;3;1;4;0
2;67133;656;675;1352;2;0;4;3;1;4;0
1;67133;942;1084;1299;2;0;4;3;1;4;0
2;67170;1272;895;1786;2;0;4;3;1;4;0
0;67231;1173;654;1749;2;0;4;3;1;4;0
0;67300;1155;548;1954;2;0;4;3;1;4;0
1;67330;769;773;1122;2;0;4;3;1;4;0
0;67409;1289;751;1647;2;0;4;3;1;4;0
2;67494;839;1125;1124;2;0;4;3;1;4;95221
2;67542;1157;1166;1528;2;0;4;3;1;4;0
1;67560;1216;1020;1482;2;0;4;3;1;4;0
2;67560;1431;1285;1203;2;0;4;3;1;4;96444
1;67647;1074;1057;1957;2;0;4;3;1;4;0
1;67709;1261;1487;1460;2;0;4;3;1;4;0
0;67762;1288;870;1847;2;0;4;3;1;4;0
1;67790;750;1340;1538;2;0;4;3;1;4;0
2;67815;565;1348;1798;2;0;4;3;1;4;0
2;67850;1440;1184;1058;2;0;4;3;1;4;97647
0;67935;1368;1436;1488;2;0;4;3;1;4;1122
0;67941;965;1212;1179;2;0;4;3;1;4;0
2;67956;997;956;1072;2;0;4;3;1;4;0
0;68044;761;751;1394;2;0;4;3;1;4;0
0;68106;1115;773;1005;2;0;4;3;1;4;1072
2;68127;860;1165;1952;2;0;4;3;1;4;0
1;68209;1433;631;1330;2;0;4;3;1;4;1005
2;68261;715;1441;1258;2;0;4;3;1;4;97647
2;68321;594;687;1754;2;0;4;3;1;4;0
1;68353;568;518;1105;2;0;4;3;1;4;0
2;68453;559;830;1550;2;0;4;3;1;4;0
1;68551;753;1193;1917;2;0;4;3;1;4;0
0;68593;796;1151;1045;2;0;4;3;1;4;0
2;68652;1474;1230;1331;2;0;4;3;1;4;98705
1;68707;1138;727;1293;2;0;4;3;1;4;0
0;68744;514;1493;1103;2;0;4;3;1;4;0
0;68776;1101;500;1584;2;0;4;3;1;4;0
0;68804;787;1273;1801;2;0;4;3;1;4;0
2;68821;588;614;1667;2;0;4;3;1;4;0
0;68873;709;810;1866;2;0;4;3;1;4;0
0;68951;685;1049;1053;2;0;4;3;1;4;0
0;68978;1309;603;1562;2;0;4;3;1;4;0
0;69036;1245;1137;1998;2;0;4;3;1;4;0
0;69119;1411;1043;1528;2;0;4;3;1;4;0
2;69214;1228;1331;1200;2;0;4;3;1;4;0
1;69237;1296;1434;1082;2;0;4;3;1;4;0
1;69336;609;1080;1418;2;0;4;3;1;4;0
0;69363;1432;1491;1110;2;0;4;3;1;4;0
1;69369;720;1235;1100;2;0;4;3;1;4;0
2;69373;1255;611;1818;2;0;4;3;1;4;0
0;69410;1393;857;1426;2;0;4;3;1;4;0
1;69445;1438;1065;1853;2;0;4;3;1;4;0
2;69513;1056;1434;1127;2;0;4;3;1;4;98454
0;69561;928;727;1006;2;0;4;3;1;4;0
2;69569;1187;862;1113;2;0;4;3;1;4;0
1;69635;855;1346;1401;2;0;4;3;1;4;1053
0;69692;1284;967;1179;2;0;4;3;1;4;1006
2;69748;1219;1280;1269;2;0;4;3;1;4;98454
2;69823;873;1234;1636;2;0;4;3;1;4;99581
2;69858;1329;980;1458;2;0;4;3;1;4;0
2;69894;857;1009;1815;2;0;4;3;1;4;0
0;69930;1097;1172;1828;2;0;4;3;1;4;0
2;69950;628;1018;1285;2;0;4;3;1;4;0
2;70050;827;905;1261;2;0;4;3;1;4;98358
1;70119;1080;803;1682;2;0;4;3;1;4;1082
1;70171;1342;1246;1224;2;0;4;3;1;4;99619
0;70187;545;898;1882;2;0;4;3;1;4;0
2;70285;515;724;1875;2;0;4;3;1;4;0
2;70368;976;1371;1270;2;0;4;3;1;4;0
2;70431;1332;1235;1188;2;0;4;3;1;4;0
1;70432;1171;804;1992;2;0;4;3;1;4;0
2;70492;1349;1017;1124;2;0;4;3;1;4;0
0;70533;837;791;1634;2;0;4;3;1;4;0
0;70556;878;969;1018;2;0;4;3;1;4;0
0;70616;907;1334;1147;2;0;4;3;1;4;0
1;70673;843;625;1771;2;0;4;3;1;4;0
0;70762;515;810;1992;2;0;4;3;1;4;0
2;70860;1061;968;1638;2;0;4;3;1;4;0
2;70948;1161;519;1172;2;0;4;3;1;4;100843
1;70954;844;990;1865;2;0;4;3;1;4;0
0;71048;1135;1489;1425;2;0;4;3;1;4;0
1;71107;1417;1398;1765;2;0;4;3;1;4;0
0;71126;920;684;1424;2;0;4;3;1;4;0
1;71153;530;537;1259;2;0;4;3;1;4;0
2;71242;1436;1012;1444;2;0;4;3;1;4;102015
1;71277;1163;982;1686;2;0;4;3;1;4;0
2;71312;1288;537;1461;2;0;4;3;1;4;103459
1;71397;629;1390;1906;2;0;4;3;1;4;0
0;71451;815;1168;1298;2;0;4;3;1;4;0
1;71473;1248;534;1028;2;0;4;3;1;4;0
2;71540;660;579;1747;2;0;4;3;1;4;0
1;71562;838;756;1678;2;0;4;3;1;4;0
2;71662;1464;1282;1881;2;0;4;3;1;4;0
1;71732;976;665;1656;2;0;4;3;1;4;0
2;71745;1182;1292;1435;2;0;4;3;1;4;0
2;71834;1382;1265;1043;2;0;4;3;1;4;0
2;71865;844;756;1631;2;0;4;3;1;4;101470
2;71904;1351;1345;1982;2;0;4;3;1;4;0
0;71926;1223;768;1219;2;0;4;3;1;4;0
1;72014;1113;1430;1362;2;0;4;3;1;4;0
1;72066;1005;681;1317;2;0;4;3;1;4;0
1;72074;575;620;1025;2;0;4;3;1;4;0
1;72160;889;923;1827;2;0;4;3;1;4;1025
2;72195;907;944;1234;2;0;4;3;1;4;102931
2;72206;1258;1217;1396;2;0;4;3;1;4;103101
2;72292;751;807;1145;2;0;4;3;1;4;0
2;72382;698;615;1960;2;0;4;3;1;4;0
0;72427;559;1303;1098;2;0;4;3;1;4;0
1;72513;1299;934;1783;2;0;4;3;1;4;0
1;72549;1472;1380;1586;2;0;4;3;1;4;0
2;72646;1200;515;1897;2;0;4;3;1;4;0
1;72713;1003;1343;1987;2;0;4;3;1;4;0
1;72809;817;706;1681;2;0;4;3;1;4;0
0;72878;810;606;1072;2;0;4;3;1;4;0
0;72941;673;1417;1906;2;0;4;3;1;4;0
1;73027;1151;549;1923;2;0;4;3;1;4;0
1;73121;1287;1174;1597;2;0;4;3;1;4;0
1;73170;1498;510;1387;2;0;4;3;1;4;0
0;73188;1304;1348;1854;2;0;4;3;1;4;0
1;73250;523;801;1346;2;0;4;3;1;4;0
1;73342;721;581;1322;2;0;4;3;1;4;0
0;73430;1261;1469;1305;2;0;4;3;1;4;0
2;73472;743;1128;1869;2;0;4;3;1;4;0
2;73490;1007;918;1088;2;0;4;3;1;4;0
2;73501;1294;795;1146;2;0;4;3;1;4;0
2;73595;1031;1214;1875;2;0;4;3;1;4;102473
2;73610;906;920;1234;2;0;4;3;1;4;0
2;73707;816;1444;1002;2;0;4;3;1;4;0
2;73787;1388;761;1562;2;0;4;3;1;4;0
0;73850;838;1035;1313;2;0;4;3;1;4;0
